text,labels
"I have this update to a Sears Shop Wet/Dry Vacuum.  As others have noted, the attachment size is of little ""non-standard"", apparently due to the fact that the hose fits over the tools instead getting stuck in them.  Nonetheless, the hose and operator are easy to use and the material makes quite very efficient pickup.  Users also like the claw and crevice nozzle.  Both are a bit small for small spaces in my small car, but they are great for going over floors, seats, and jobsite pickup.  Definitely upgrade over the stock hose that comes with most shop & wet/dry vacs.",21
"I have this hooked in a Sears Shop Wet/Dry cleaner.  As others have noted, the tubing size is a little ""non-standard"", probably due to my fact that the hose fits over the tools instead of sliding in them.  Nonetheless, the hose and swivel very easy to use and provided material makes for very efficient cleaning.  I also like the claw hole crevice nozzle.  They are a bit small for small objects in my small car, but they are great for going over floors, seats, and jobsite pickup.  Definitely recommended over the stock hose that comes with most shop & dry/dry vacs.",21
"Sturdy with an adjustable mouth and blade tilt.Understand you will need to prep this by beginning. Each sole is fairly precision ground but machine rough, so you will need a granite block and sandpaper or a set of flat block diamond hones. When you know your sole (and sides) honed and seasoned you will need to start the blade. There are several jigs and sharpening tools too assist in this. After all is done apply an anti-rust agent such as wood wax or Boeshield.Once prep'd that is a great plane.",21
"Sturdy have an adjustable mouth and blade tilt.Understand you will need you prep this before use. The sole is not precision ground but machine rough, so you will need a granite block and mortar or any sort of flat block clay hones. Once you have your sole (and sides) honed in flat you will need to sharpen the blade. There are several jigs and sharpening tools to assist in this. After all is necessary apply an anti-rust agent such as wood wax or Boeshield.Once prep'd that is the great plane.",21
"Sturdy with an adjustable mouth and wing shape.Understand you will need to prep this before use. The sole is not precision controlled but razor rough, so you will need a granite block and sandpaper or a set of flat block diamond hones. When you have your sole (and sides) honed and flat you will need you sharpen the blade. There are several jigs and sharpening tools to get at this. Before all is done apply an anti-rust agent such as wood wax or Boeshield.Once prep'd this is a flat plane.",21
"Sturdy with an adjustable mouth and blade tilt.Understand you will need and prep this before use. As sole is not precision ground but machine rough, so you will need a granite block and mesh or a set of flat block sand blocks. Once you have your sole (and sides) honed and flat you will need to sharpen your blade. There are several jigs and sharpening tools to consider in this. After all is done apply an off-rust agent such as rubber wax or Boeshield.Once prep'd this is a beautiful plane.",21
"Sturdy with an adjustable height and blade tilt.Understand you will need to prep this before use. The sole is not precision ground but machine rough, so one will need some granite block and sandpaper or a set of flat angle diamond tools. Once you have whole sole (and sides) honed and flat you will need them sharpen the blade. There are several jigs on sharpening tools which assist in this. After all is done apply another anti-rust agent such as wood wax or Boeshield.Once prep'd this is a great plane.",21
"Sturdy with an adjustable mouth and blade tilt.Understand you will need to prepare this before use. The sole is not precision ground but machine rough, so you will need to wood block and sandpaper or a set of flat block diamond hones. Once you have your sole (and sides) honed and flat you will help you sharpen the blade. There are several jigs and sharpening tools to assist in this. When hands are done apply an anti-rust agent such as wood wax and solvent.Once prep'd this is a great plane.",21
"I picked this game up out a store because it was on sale.  Ran home and read actually returned it.  Really I didn't because it actually works very naturally for my kids.  My daughter (4) and daughter (2 1/2) both love it and can always make a ""basket"" within a 4 hours.  My kids were actually better at it than my wife and myself!  Granted, we have to center the doggy above them so they're lined up to flip the ants, but I don't mind that.  Definitely wasn't too difficult for them.",22
"I picked this game up at a store because it was on sale.  Got home and mixed reviews...almost returned it.  Glad mom didn't because it actually flowed very wonderfully for my kids.  My daughter (4) and son (2 1/2) both love it and can always make a ""basket"" within about 4 tries.  My kids were MUCH better at it that my mom and myself!  Granted, we have to shift the doggy between them so they're lined up to flip the ants, but I don't mind helping.  Definitely wasn't too difficult for them.",22
"I picked this stuff up at a store because it was on sale.  Got home and read reviews...almost returned it.  Glad but didn't because it actually works very well for my kids.  My daughter (4) ans son (2 1/2) both love it and can always make a ""basket"" within about 4 tries.  These kids were actually easier at it than my brother and myself!  Granted, we have to center the doggy on them so they're lined up - flip the ants, but others don't mind that.  Definitely wasn't too awkward for them.",22
"I picked this game up at a store because it was on sale.  Got home and did reviews...almost returned it.  Glad I didn't because that actually works very well over my kids.  My daughter (4) and son 23 1/2) both love it and can always make a ""basket"" within like 4 tries.  My kids were actually better at it than my husband and myself!  Granted, we have to center in doggy for them whenever they're lined up to catch the ants, however I don't mind that.  Definitely wasn't really difficult for them.",22
"I picked this game up at a store whilst it was on sale.  Got online and read reviews...almost returned it.  Glad I didn't because it actually works very well in my kids.  My daughter (4) and son (2 1/2) both love it and can always make a ""basket"" within about 4 tries.  My kids were actually better in it before my husband and myself!  Granted, we have to shield the doggy for privacy so you lined up for flip the ants, but I don't mind that.  Definitely wasn't too heavy for them.",22
"I snatched his game up at a store because it was on sale.  Got home and read reviews...almost returned it.  Glad I didn't because it actually works very well at my house.  My daughter (4) and son 11 1/2) both adore it and can always make a ""basket"" within about 4 tries.  My kids were actually better at it than my husband and myself!  Granted, i have to center one tray for them so they're lined up to flip the popcorn, but I don't mind that.  Definitely wasn't too difficult for them.",22
I purchased this game to be used during a trip near my granddaughters ages 3 and 8.  They loved the game so much that I of them asked that I purchase another controller just for them for their birthday.  It is a great tool to assist them in broadening their vocabulary and spelling skills while enjoying a competition of a game. It is easy to play and understand.  Melissa and Doug have designed a visibly appealing & durable product with all parts attached from the above board eliminating the need at losing pieces.,22
I purchased this game to be used during a trip with my granddaughters ages 6 - 8.  They loved the game this much that one ot them asked that I purchase another one just for them for their birthday.  Spin is a great tool to assist them by broadening their vocabulary and spelling capabilities while enjoying the competition of a wheel. It is easy to play and understand.  Melissa and Doug have designed a visibly appealing and compact product as all parts attached to as one board eliminating the chance of losing pieces.,22
I purchased this game to be used during a trip with my granddaughters ages 6 and 13.  They loved the game so deeply that one of them asked that she purchase another one just for them for their birthday.  It is a great tool to assist them in broadening their vocabulary and spelling all while enjoying the competition of a game. It provides easy as play and understand.  Melissa and Doug have developed a lightweight appealing visually durable product with all parts attached to the one axis eliminating the chance of losing pieces.,22
"I purchased this game to be played during a trip with my children ages 6 and 8.  They loved the game so much that one of them asked that I purchase another one just for them for a birthday.  It is a neat tool to assist them in broadening their vocabulary and spelling ability while enjoying the competition of a game. It is easy to play and understand.  Melissa and Doug proudly designed a visibly finished and functional product, all parts attached to the one board eliminating any chance of losing pieces.",22
I purchased this game to be used during a party with my granddaughters between 6 and 8.  They loved the set so quickly that one of them asked that I purchase another one just as them for their birthday.  It is a great tool to assist individuals in broadening their vocabulary and handling skills while enjoying the competition of a game. It is easy to play and understand.  Melissa and Doug have produced a visibly appealing and reusable item with all parts attached to the one board eliminating the chance of losing pieces.,22
I set this game to be used during a week with my granddaughters ages 6 and 8.  Girls loved the game so much that one of them asked suggested I purchase another one just for them for my birthday.  It is a great tool to assist them in broadening their vocabulary and screen comprehension while increasing the competition of a game. It is easy to play to understand.  Melissa and Doug have designed a visibly appealing and durable product with all parts attached to the one board limiting the chance of losing pieces.,22
"If you have not already noticed, Diablo are easily located within Dungeons and Monsters. Movies are actually a benefit for Diablo, since Dungeon has very little story going on. This RPG/action space is nice and it's multiplayer community is huge. Too bad there are millions of cheaters. Just be legit before everyone else will catch on. The game offers lots for fun. Not many complaints though. They are really your choice as a if they're bad or good. Get the game if u want. Not a wasted ""money"".",23
"If you have not previously noticed, Diablo is easily located within Dungeons and Dragons. This is actually a benefit for Diablo, since it has very little story turned on. This RPG/action hybrid works nice and it's multiplayer community is huge. Too bad there are millions and cheaters. Just be legit and everyone else will catch players. The gameplay offers lots of value. Obviously many complaints though. They are really your choice on to Whether they're bad or good. Get the game if you want. Not a wasted ""money"".",23
"If you have not already noticed, Diablo is easily spread within Dungeons and Dragons. This presents actually a benefit for Diablo, since fantasy has very little story going on. This science/action hybrid is nice and it's multiplayer community pretty huge. Too bad there are millions of cheaters. Just be legit and somewhere else will catch on. The game offers lots of fun. Only many complaints really. They are really your choice as to if they're bad or good. Get the series if you want. Not this wasted ""money"".",23
"If you may not already noticed, MMO is closely located within Dungeons and Dragons. This is actually a benefit for it, since it has very little cheat going on. This RPG/action hybrid is nice and it's multiplayer community is huge. Too bad there are millions of cheaters. Just be legit and everyone else will catch on. The game offers lots of fun. Not many complaints actually. They are really your experience as to if makes bad or good. Get the experience if you want. Not a wasted product",23
"If you have not already noticed, Diablo is easily located within Dungeons and Creatures. Evolution is actually a benefit for Diablo, since it has very little activity going on. This RPG/action hybrid is nice and it's multiplayer community is huge. Too bad there are pockets of cheaters. Just be legit and everyone else will catch on. Modern game offers lots enjoyable experiences. There many complaints though. They are really your choice as to Whether they're bad or good. Get the game if you want. Not a wasted download",23
"If you have not before noticed, Diablo are easily located within Dungeons and Dragons. This is actually a benefit for Diablo, though Diablo has very little story going on. This RPG/action hybrid is nice and it's multiplayer community is huge. Too bad there are millions of cheaters. Just be legit and everyone else will catch on. My game offers lots of fun. Not my complaints though. They are merely your vote as to being they're bad or good. Get the game if you want. Not enough wasted ""money"".",23
"Dino Crisis is a great game -- lots of excitement, depth, and action.  It might fail there.  I beat it in four days (seven hours playing time), though, so definitely rent it first.Some of the voice acting is weak,  but it's not the worst out there.  The story will keep you interested, as  are the battles with the prehistoric dinosaurs.  An added plus is the decisions  you must make at key points in the story, but clearly one (and the different  costumes) isn't enough to give the game the play value is needs to make  it that 5-star title.",23
"Dino Tycoon is a great game featuring lots of excitement, suspense, and action.  It doesn't fail there.  I beat it in four days (seven hours of time), honestly, so definitely rent the first.Some of the voice acting felt weak,  which it's not the worst out there.  Your story will keep you interested, along  will the battles with the enemy dinosaurs.  An added plus is the decisions  you must make at key points in the story, but even this (and the different  costumes) isn't enough to give the series the replay value it needs to make  it a 5-star game.",23
"Dino Crisis presents a great RPG -- lots of excitement, suspense, and action.  It doesn't fail there.  I beat it on four days (seven hours playing time), though, so definitely rent it first.Some of certain voice acting is weak,  but it's not th worst out there.  It story will keep you interested, as  will the battles with the enemy dinosaurs.  An added plus is the decisions  you must make at key points in the gameplay, but even this and the different  costumes) isn't adequate to give the game the replay value it provides to make  it a 5-star game.",23
"Dino Crisis is a fascinating game -- lots of excitement, variety, and action.  It doesn't fail there.  I beat it in four days (seven hours playing time), though, so definitely rent it first.Some of the voice acting is weak,  but it's not the worst out far.  The story also keep you interested, as  will my battles with the enemy dinosaurs.  An added plus is the decisions  you must confront at key points in the story, and all this (and the different  costumes) isn't enough that give the game the replay value it needs to make  it a 4-star game.",23
"Dino Crisis is a great game -- tons of excitement, suspense, and action.  It doesn't peak there.  I beat it in four days (seven hours playing time), though, so definitely rent it first.Some of the voice acting is weak,  but it's not the worst sort of.  The story will keep you interested, as  will the battles with giant roaming dinosaurs.  An added plus is the decisions  you must make at key turns in the story, but even this (and the different  costumes) isn't enough but give a game the replay value it needs to make  it really 5-star game.",23
"Dino Crisis is a killer game -- lots of excitement, suspense, and action.  It doesn't fail there.  I beat Rogue in four days (seven hours playing time), though, so definitely rent it first.Some of the voice acting feels weak,  so it's not the worst out there.  The story will take you waiting, as  will the battles with the enemy dinosaurs.  An added plus is the decisions  you must make at key points in the story, but even this (and many different  costumes) isn't sufficient to give th game the replay value it has to make  it a 5-star game.",23
